V,1007,International IE content,/ie_intl
V,1084,UK,/uk
V,1001,Support Desktop,/support
V,1008,Free Downloads,/msdownload
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1080,Brazil,/brasil
V,1004,Microsoft.com Search,/search
V,1018,isapi,/isapi
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1018,isapi,/isapi
V,1000,regwiz,/regwiz
V,1084,UK,/uk
V,1064,MS Site Builder Workshop,/activeplatform
V,1157,Windows 32 bit developer,/win32dev
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1034,Internet Explorer,/ie
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1004,Microsoft.com Search,/search
V,1035,Windows95 Support,/windowssupport
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1130,IT Technical Information,/syspro
V,1099,Executive Computing,/cio
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1038,SiteBuilder Network Membership,/sbnmember
V,1125,ImageComposer,/imagecomposer
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1008,Free Downloads,/msdownload
V,1119,Corporation Information,/corpinfo
V,1295,Training,/train_cert
V,1046,IE Support,/iesupport
V,1061,promo,/promo
V,1034,Internet Explorer,/ie
V,1025,Web Site Builder's Gallery,/gallery
V,1123,Germany,/germany
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1073,Taiwan,/taiwan
V,1001,Support Desktop,/support
V,1051,MS Schedule+ News,/scheduleplus
V,1014,Office Free Stuff,/officefreestuff
V,1008,Free Downloads,/msdownload
V,1000,regwiz,/regwiz
V,1077,MS Office Support,/msofficesupport
V,1031,MS Office,/msoffice
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1025,Web Site Builder's Gallery,/gallery
V,1056,sports,/sports
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1089,Office Reference,/officereference
V,1017,Products,/products
V,1052,MS Word News,/word
V,1040,MS Office Info,/office
V,1048,MS Publisher,/publisher
V,1018,isapi,/isapi
V,1031,MS Office,/msoffice
V,1043,Connecting Small Business,/smallbiz
V,1009,Windows Family of OSs,/windows
V,1003,Knowledge Base,/kb
V,1079,Australia,/australia
V,1000,regwiz,/regwiz
V,1089,Office Reference,/officereference
V,1040,MS Office Info,/office
V,1017,Products,/products
V,1088,OutLook,/outlook
V,1004,Microsoft.com Search,/search
V,1014,Office Free Stuff,/officefreestuff
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1034,Internet Explorer,/ie
V,1140,Netherlands (Holland),/netherlands
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1043,Connecting Small Business,/smallbiz
V,1008,Free Downloads,/msdownload
V,1025,Web Site Builder's Gallery,/gallery
V,1009,Windows Family of OSs,/windows
V,1052,MS Word News,/word
V,1058,SP Referral (ART),/referral
V,1017,Products,/products
V,1102,Microsoft Home Essentials,/homeessentials
V,1004,Microsoft.com Search,/search
V,1113,Internet Security Framework,/security
V,1008,Free Downloads,/msdownload
V,1030,Windows NT Server,/ntserver
V,1046,IE Support,/iesupport
V,1052,MS Word News,/word
V,1040,MS Office Info,/office
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1001,Support Desktop,/support
V,1032,Games,/games
V,1041,Developer Workshop,/workshop
V,1024,Internet Information Server,/iis
V,1040,MS Office Info,/office
V,1041,Developer Workshop,/workshop
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1008,Free Downloads,/msdownload
V,1035,Windows95 Support,/windowssupport
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1003,Knowledge Base,/kb
V,1008,Free Downloads,/msdownload
V,1010,Visual Basic,/vbasic
V,1008,Free Downloads,/msdownload
V,1082,MS Access,/access
V,1017,Products,/products
V,1040,MS Office Info,/office
V,1001,Support Desktop,/support
V,1083,MS Access Support,/msaccesssupport
V,1025,Web Site Builder's Gallery,/gallery
V,1009,Windows Family of OSs,/windows
V,1040,MS Office Info,/office
V,1008,Free Downloads,/msdownload
V,1070,ActiveX Technology Development,/activex
V,1017,Products,/products
V,1004,Microsoft.com Search,/search
V,1059,Sweden,/sverige
V,1004,Microsoft.com Search,/search
V,1074,Windows NT Workstation,/ntworkstation
V,1032,Games,/games
V,1018,isapi,/isapi
V,1040,MS Office Info,/office
V,1018,isapi,/isapi
V,1017,Products,/products
V,1039,Internet Service Providers,/isp
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1029,Clip Gallery Live,/clipgallerylive
V,1008,Free Downloads,/msdownload
V,1086,OEM,/oem
V,1014,Office Free Stuff,/officefreestuff
V,1008,Free Downloads,/msdownload
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1198,Picture It,/pictureit
V,1017,Products,/products
V,1002,End User Produced View,/athome
V,1034,Internet Explorer,/ie
V,1025,Web Site Builder's Gallery,/gallery
V,1123,Germany,/germany
V,1070,ActiveX Technology Development,/activex
V,1066,Music Producer,/musicproducer
V,1028,OLE Development,/oledev
V,1014,Office Free Stuff,/officefreestuff
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1022,Typography Site,/truetype
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1112,Canada,/canada
V,1008,Free Downloads,/msdownload
V,1054,Exchange,/exchange
V,1058,SP Referral (ART),/referral
V,1177,Master Marketing Calendar,/events
V,1032,Games,/games
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1010,Visual Basic,/vbasic
V,1035,Windows95 Support,/windowssupport
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1018,isapi,/isapi
V,1020,Developer Network,/msdn
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1002,End User Produced View,/athome
V,1008,Free Downloads,/msdownload
V,1010,Visual Basic,/vbasic
V,1037,Windows 95,/windows95
V,1064,MS Site Builder Workshop,/activeplatform
V,1009,Windows Family of OSs,/windows
V,1046,IE Support,/iesupport
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1046,IE Support,/iesupport
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1004,Microsoft.com Search,/search
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1010,Visual Basic,/vbasic
V,1093,VBA Development,/vba
V,1070,ActiveX Technology Development,/activex
V,1041,Developer Workshop,/workshop
V,1025,Web Site Builder's Gallery,/gallery
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1295,Training,/train_cert
V,1018,isapi,/isapi
V,1002,End User Produced View,/athome
V,1075,Job Openings,/jobs
V,1017,Products,/products
V,1010,Visual Basic,/vbasic
V,1008,Free Downloads,/msdownload
V,1037,Windows 95,/windows95
V,1038,SiteBuilder Network Membership,/sbnmember
V,1009,Windows Family of OSs,/windows
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1006,misc,/misc
V,1034,Internet Explorer,/ie
V,1030,Windows NT Server,/ntserver
V,1076,NT Workstation Support,/ntwkssupport
V,1001,Support Desktop,/support
V,1018,isapi,/isapi
V,1078,NT Server Support,/ntserversupport
V,1058,SP Referral (ART),/referral
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1037,Windows 95,/windows95
V,1017,Products,/products
V,1040,MS Office Info,/office
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1035,Windows95 Support,/windowssupport
V,1038,SiteBuilder Network Membership,/sbnmember
V,1009,Windows Family of OSs,/windows
V,1053,Jakarta,/visualj
V,1018,isapi,/isapi
V,1025,Web Site Builder's Gallery,/gallery
V,1008,Free Downloads,/msdownload
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1070,ActiveX Technology Development,/activex
V,1034,Internet Explorer,/ie
V,1024,Internet Information Server,/iis
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1027,Internet Development,/intdev
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1068,VBScript Development,/vbscript
V,1003,Knowledge Base,/kb
V,1041,Developer Workshop,/workshop
V,1001,Support Desktop,/support
V,1034,Internet Explorer,/ie
V,1176,Java Script Development,/jscript
V,1004,Microsoft.com Search,/search
V,1004,Microsoft.com Search,/search
V,1025,Web Site Builder's Gallery,/gallery
V,1017,Products,/products
V,1008,Free Downloads,/msdownload
V,1056,sports,/sports
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1040,MS Office Info,/office
V,1031,MS Office,/msoffice
V,1032,Games,/games
V,1034,Internet Explorer,/ie
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1022,Typography Site,/truetype
V,1017,Products,/products
V,1001,Support Desktop,/support
V,1067,FrontPage,/frontpage
V,1034,Internet Explorer,/ie
V,1035,Windows95 Support,/windowssupport
V,1030,Windows NT Server,/ntserver
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1018,isapi,/isapi
V,1043,Connecting Small Business,/smallbiz
V,1065,Java Strategy and Info,/java
V,1020,Developer Network,/msdn
V,1034,Internet Explorer,/ie
V,1053,Jakarta,/visualj
V,1020,Developer Network,/msdn
V,1022,Typography Site,/truetype
V,1020,Developer Network,/msdn
V,1123,Germany,/germany
V,1017,Products,/products
V,1018,isapi,/isapi
V,1035,Windows95 Support,/windowssupport
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1003,Knowledge Base,/kb
V,1034,Internet Explorer,/ie
V,1054,Exchange,/exchange
V,1008,Free Downloads,/msdownload
V,1045,NetMeeting,/netmeeting
V,1054,Exchange,/exchange
V,1017,Products,/products
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1074,Windows NT Workstation,/ntworkstation
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1007,International IE content,/ie_intl
V,1017,Products,/products
V,1001,Support Desktop,/support
V,1034,Internet Explorer,/ie
V,1074,Windows NT Workstation,/ntworkstation
V,1037,Windows 95,/windows95
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1068,VBScript Development,/vbscript
V,1034,Internet Explorer,/ie
V,1017,Products,/products
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1025,Web Site Builder's Gallery,/gallery
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1017,Products,/products
V,1134,BackOffice,/backoffice
V,1087,MS Proxy Server,/proxy
V,1020,Developer Network,/msdn
V,1053,Jakarta,/visualj
V,1042,Visual Studio,/vstudio
V,1004,Microsoft.com Search,/search
V,1029,Clip Gallery Live,/clipgallerylive
V,1003,Knowledge Base,/kb
V,1004,Microsoft.com Search,/search
V,1041,Developer Workshop,/workshop
V,1073,Taiwan,/taiwan
V,1032,Games,/games
V,1034,Internet Explorer,/ie
V,1001,Support Desktop,/support
V,1001,Support Desktop,/support
V,1008,Free Downloads,/msdownload
V,1125,ImageComposer,/imagecomposer
V,1041,Developer Workshop,/workshop
V,1004,Microsoft.com Search,/search
V,1078,NT Server Support,/ntserversupport
V,1018,isapi,/isapi
V,1036,Corporate Desktop Evaluation,/organizations
V,1008,Free Downloads,/msdownload
V,1189,Internet News,/internet
V,1030,Windows NT Server,/ntserver
V,1040,MS Office Info,/office
V,1061,promo,/promo
V,1003,Knowledge Base,/kb
V,1001,Support Desktop,/support
V,1056,sports,/sports
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1092,Visual FoxPro,/vfoxpro
V,1001,Support Desktop,/support
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1081,Access Development,/accessdev
V,1083,MS Access Support,/msaccesssupport
V,1004,Microsoft.com Search,/search
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1124,Industry Marketing Information (Vertical),/industry
V,1148,Channel Resources,/channel_resources
V,1018,isapi,/isapi
V,1043,Connecting Small Business,/smallbiz
V,1004,Microsoft.com Search,/search
V,1004,Microsoft.com Search,/search
V,1025,Web Site Builder's Gallery,/gallery
V,1020,Developer Network,/msdn
V,1022,Typography Site,/truetype
V,1076,NT Workstation Support,/ntwkssupport
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1003,Knowledge Base,/kb
V,1034,Internet Explorer,/ie
V,1042,Visual Studio,/vstudio
V,1003,Knowledge Base,/kb
V,1001,Support Desktop,/support
V,1025,Web Site Builder's Gallery,/gallery
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1081,Access Development,/accessdev
V,1082,MS Access,/access
V,1049,Support Network Program Information,/supportnet
V,1199,feedback,/feedback
V,1001,Support Desktop,/support
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1083,MS Access Support,/msaccesssupport
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1136,WorldWide Offices - US Districts,/usa
V,1020,Developer Network,/msdn
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1070,ActiveX Technology Development,/activex
V,1041,Developer Workshop,/workshop
V,1007,International IE content,/ie_intl
V,1165,Poland,/poland
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1185,SNA Server,/sna
V,1295,Training,/train_cert
V,1017,Products,/products
V,1035,Windows95 Support,/windowssupport
V,1045,NetMeeting,/netmeeting
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1003,Knowledge Base,/kb
V,1017,Products,/products
V,1032,Games,/games
V,1017,Products,/products
V,1004,Microsoft.com Search,/search
V,1030,Windows NT Server,/ntserver
V,1009,Windows Family of OSs,/windows
V,1074,Windows NT Workstation,/ntworkstation
V,1017,Products,/products
V,1102,Microsoft Home Essentials,/homeessentials
V,1032,Games,/games
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1087,MS Proxy Server,/proxy
V,1045,NetMeeting,/netmeeting
V,1008,Free Downloads,/msdownload
V,1046,IE Support,/iesupport
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1044,Developer Media Development,/mediadev
V,1008,Free Downloads,/msdownload
V,1010,Visual Basic,/vbasic
V,1295,Training,/train_cert
V,1052,MS Word News,/word
V,1001,Support Desktop,/support
V,1018,isapi,/isapi
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1035,Windows95 Support,/windowssupport
V,1001,Support Desktop,/support
V,1004,Microsoft.com Search,/search
V,1018,isapi,/isapi
V,1025,Web Site Builder's Gallery,/gallery
V,1052,MS Word News,/word
V,1295,Training,/train_cert
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1040,MS Office Info,/office
V,1088,OutLook,/outlook
V,1061,promo,/promo
V,1014,Office Free Stuff,/officefreestuff
V,1008,Free Downloads,/msdownload
V,1007,International IE content,/ie_intl
V,1008,Free Downloads,/msdownload
V,1123,Germany,/germany
V,1007,International IE content,/ie_intl
V,1048,MS Publisher,/publisher
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1096,Microsoft Press,/mspress
V,1061,promo,/promo
V,1141,Europe,/europe
V,1140,Netherlands (Holland),/netherlands
V,1008,Free Downloads,/msdownload
V,1200,Benelux Region,/benelux
V,1009,Windows Family of OSs,/windows
V,1060,MS Word,/msword
V,1040,MS Office Info,/office
V,1034,Internet Explorer,/ie
V,1014,Office Free Stuff,/officefreestuff
V,1043,Connecting Small Business,/smallbiz
V,1048,MS Publisher,/publisher
V,1018,isapi,/isapi
V,1059,Sweden,/sverige
V,1059,Sweden,/sverige
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1085,Exchange Support,/exchangesupport
V,1020,Developer Network,/msdn
V,1063,Intranet Strategy,/intranet
V,1078,NT Server Support,/ntserversupport
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1010,Visual Basic,/vbasic
V,1077,MS Office Support,/msofficesupport
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1040,MS Office Info,/office
V,1041,Developer Workshop,/workshop
V,1001,Support Desktop,/support
V,1034,Internet Explorer,/ie
V,1003,Knowledge Base,/kb
V,1001,Support Desktop,/support
V,1018,isapi,/isapi
V,1080,Brazil,/brasil
V,1004,Microsoft.com Search,/search
V,1067,FrontPage,/frontpage
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1113,Internet Security Framework,/security
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1034,Internet Explorer,/ie
V,1009,Windows Family of OSs,/windows
V,1059,Sweden,/sverige
V,1000,regwiz,/regwiz
V,1004,Microsoft.com Search,/search
V,1046,IE Support,/iesupport
V,1034,Internet Explorer,/ie
V,1073,Taiwan,/taiwan
V,1123,Germany,/germany
V,1067,FrontPage,/frontpage
V,1025,Web Site Builder's Gallery,/gallery
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1004,Microsoft.com Search,/search
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1002,End User Produced View,/athome
V,1008,Free Downloads,/msdownload
V,1046,IE Support,/iesupport
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1015,Excel,/msexcel
V,1016,MS Excel,/excel
V,1051,MS Schedule+ News,/scheduleplus
V,1082,MS Access,/access
V,1054,Exchange,/exchange
V,1017,Products,/products
V,1019,MS PowerPoint,/mspowerpoint
V,1057,MS PowerPoint News,/powerpoint
V,1036,Corporate Desktop Evaluation,/organizations
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1040,MS Office Info,/office
V,1031,MS Office,/msoffice
V,1088,OutLook,/outlook
V,1034,Internet Explorer,/ie
V,1057,MS PowerPoint News,/powerpoint
V,1008,Free Downloads,/msdownload
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1053,Jakarta,/visualj
V,1000,regwiz,/regwiz
V,1014,Office Free Stuff,/officefreestuff
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1003,Knowledge Base,/kb
V,1001,Support Desktop,/support
V,1078,NT Server Support,/ntserversupport
V,1004,Microsoft.com Search,/search
V,1083,MS Access Support,/msaccesssupport
V,1008,Free Downloads,/msdownload
V,1064,MS Site Builder Workshop,/activeplatform
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1003,Knowledge Base,/kb
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1102,Microsoft Home Essentials,/homeessentials
V,1034,Internet Explorer,/ie
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1018,isapi,/isapi
V,1017,Products,/products
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1024,Internet Information Server,/iis
V,1041,Developer Workshop,/workshop
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1037,Windows 95,/windows95
V,1125,ImageComposer,/imagecomposer
V,1018,isapi,/isapi
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1008,Free Downloads,/msdownload
V,1035,Windows95 Support,/windowssupport
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1018,isapi,/isapi
V,1004,Microsoft.com Search,/search
V,1037,Windows 95,/windows95
V,1009,Windows Family of OSs,/windows
V,1017,Products,/products
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1036,Corporate Desktop Evaluation,/organizations
V,1025,Web Site Builder's Gallery,/gallery
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1043,Connecting Small Business,/smallbiz
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1098,For Developers Only,/devonly
V,1044,Developer Media Development,/mediadev
V,1025,Web Site Builder's Gallery,/gallery
V,1008,Free Downloads,/msdownload
V,1031,MS Office,/msoffice
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1042,Visual Studio,/vstudio
V,1004,Microsoft.com Search,/search
V,1295,Training,/train_cert
V,1100,MS in Education,/education
V,1007,International IE content,/ie_intl
V,1000,regwiz,/regwiz
V,1011,MS Office Development,/officedev
V,1070,ActiveX Technology Development,/activex
V,1003,Knowledge Base,/kb
V,1018,isapi,/isapi
V,1014,Office Free Stuff,/officefreestuff
V,1034,Internet Explorer,/ie
V,1020,Developer Network,/msdn
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1058,SP Referral (ART),/referral
V,1004,Microsoft.com Search,/search
V,1034,Internet Explorer,/ie
V,1022,Typography Site,/truetype
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1076,NT Workstation Support,/ntwkssupport
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1078,NT Server Support,/ntserversupport
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1070,ActiveX Technology Development,/activex
V,1058,SP Referral (ART),/referral
V,1004,Microsoft.com Search,/search
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1015,Excel,/msexcel
V,1016,MS Excel,/excel
V,1131,MS Money Information,/moneyzone
V,1017,Products,/products
V,1018,isapi,/isapi
V,1036,Corporate Desktop Evaluation,/organizations
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1001,Support Desktop,/support
V,1032,Games,/games
V,1003,Knowledge Base,/kb
V,1034,Internet Explorer,/ie
V,1184,MS Excel Support,/msexcelsupport
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1022,Typography Site,/truetype
V,1054,Exchange,/exchange
V,1069,Windows CE,/windowsce
V,1009,Windows Family of OSs,/windows
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1065,Java Strategy and Info,/java
V,1058,SP Referral (ART),/referral
V,1017,Products,/products
V,1003,Knowledge Base,/kb
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1119,Corporation Information,/corpinfo
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1076,NT Workstation Support,/ntwkssupport
V,1001,Support Desktop,/support
V,1018,isapi,/isapi
V,1020,Developer Network,/msdn
V,1058,SP Referral (ART),/referral
V,1017,Products,/products
V,1004,Microsoft.com Search,/search
V,1018,isapi,/isapi
V,1021,Visual C,/visualc
V,1008,Free Downloads,/msdownload
V,1027,Internet Development,/intdev
V,1046,IE Support,/iesupport
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1041,Developer Workshop,/workshop
V,1034,Internet Explorer,/ie
V,1025,Web Site Builder's Gallery,/gallery
V,1017,Products,/products
V,1031,MS Office,/msoffice
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1035,Windows95 Support,/windowssupport
V,1295,Training,/train_cert
V,1009,Windows Family of OSs,/windows
V,1018,isapi,/isapi
V,1008,Free Downloads,/msdownload
V,1009,Windows Family of OSs,/windows
V,1018,isapi,/isapi
V,1029,Clip Gallery Live,/clipgallerylive
V,1040,MS Office Info,/office
V,1017,Products,/products
V,1014,Office Free Stuff,/officefreestuff
V,1004,Microsoft.com Search,/search
V,1025,Web Site Builder's Gallery,/gallery
V,1004,Microsoft.com Search,/search
V,1001,Support Desktop,/support
V,1034,Internet Explorer,/ie
V,1020,Developer Network,/msdn
V,1038,SiteBuilder Network Membership,/sbnmember
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1017,Products,/products
V,1041,Developer Workshop,/workshop
V,1042,Visual Studio,/vstudio
V,1034,Internet Explorer,/ie
V,1026,Internet Site Construction for Developers,/sitebuilder
V,1017,Products,/products
V,1034,Internet Explorer,/ie
V,1035,Windows95 Support,/windowssupport
V,1009,Windows Family of OSs,/windows
V,1001,Support Desktop,/support
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1004,Microsoft.com Search,/search
V,1008,Free Downloads,/msdownload
V,1080,Brazil,/brasil
V,1004,Microsoft.com Search,/search
V,1025,Web Site Builder's Gallery,/gallery
V,1009,Windows Family of OSs,/windows
V,1046,IE Support,/iesupport
V,1034,Internet Explorer,/ie
V,1008,Free Downloads,/msdownload
V,1034,Internet Explorer,/ie
V,1119,Corporation Information,/corpinfo
V,1030,Windows NT Server,/ntserver
V,1017,Products,/products
V,1060,MS Word,/msword
V,1052,MS Word News,/word
V,1018,isapi,/isapi
V,1034,Internet Explorer,/ie
V,1000,regwiz,/regwiz
V,1085,Exchange Support,/exchangesupport
V,1001,Support Desktop,/support
V,1003,Knowledge Base,/kb
V,1014,Office Free Stuff,/officefreestuff
V,1018,isapi,/isapi
